test_data,I_a,I_b,I_c,Fault_Type
96,0.000000,2.729585,2.724294,3.000000
97,0.000000,2.731265,2.729516,3.000000
98,0.000000,2.729487,2.724015,3.000000
99,0.000000,2.728301,2.720800,3.000000
100,0.000000,2.729120,2.722992,3.000000
101,0.000000,2.726877,2.717229,3.000000
102,0.000000,2.728391,2.721036,3.000000
103,0.000000,2.730452,2.726867,3.000000
104,0.000000,2.727002,2.717532,3.000000
105,0.000000,2.727323,2.718319,3.000000
106,0.000000,2.729462,2.723946,3.000000
107,0.000000,2.731039,2.728750,3.000000
108,0.000000,2.727138,2.717865,3.000000
109,0.000000,2.727723,2.719318,3.000000
110,0.000000,2.731483,2.730281,3.000000
111,0.000000,2.726963,2.717437,3.000000
112,0.000000,2.728938,2.722494,3.000000
113,0.000000,2.730288,2.726364,3.000000
114,0.000000,2.728473,2.721250,3.000000
115,0.000000,2.726983,2.717487,3.000000
116,0.000000,2.729035,2.722759,3.000000
117,0.000000,2.728898,2.722385,3.000000
118,0.000000,2.729916,2.725252,3.000000
119,0.000000,2.729099,2.722935,3.000000
120,0.000000,2.728939,2.722496,3.000000
121,0.000000,2.728406,2.721074,3.000000
122,0.000000,2.728288,2.720767,3.000000
123,0.000000,2.731296,2.729624,3.000000
124,0.000000,2.730573,2.727244,3.000000
125,0.000000,2.728036,2.720114,3.000000
126,0.000000,2.729865,2.725103,3.000000
127,0.000000,2.730753,2.727816,3.000000
128,0.000000,2.727875,2.719704,3.000000
129,0.000000,2.727079,2.717719,3.000000
130,0.000000,2.727987,2.719990,3.000000
131,0.000000,2.728822,2.722181,3.000000
132,0.000000,2.729199,2.723210,3.000000
133,0.000000,2.727770,2.719438,3.000000
134,0.000000,2.727448,2.718629,3.000000
135,0.000000,2.729915,2.725250,3.000000
136,0.000000,2.728261,2.720696,3.000000
137,0.000000,2.729227,2.723289,3.000000
138,0.000000,2.727592,2.718990,3.000000
139,0.000000,2.730451,2.726864,3.000000
140,0.000000,2.731422,2.730063,3.000000
141,0.000000,2.731351,2.729816,3.000000
142,0.000000,2.727718,2.719306,3.000000
143,0.000000,2.730519,2.727075,3.000000
144,0.000000,2.727391,2.718489,3.000000
145,0.000000,2.731452,2.730171,3.000000
146,0.000000,2.730749,2.727803,3.000000
147,0.000000,2.731254,2.729479,3.000000
148,0.000000,2.727098,2.717767,3.000000
149,0.000000,2.727335,2.718349,3.000000
150,0.000000,2.728520,2.721375,3.000000
151,0.000000,2.730699,2.727643,3.000000
152,0.000000,2.728837,2.722221,3.000000
153,0.000000,2.726934,2.717368,3.000000
154,0.000000,2.729065,2.722840,3.000000
155,0.000000,2.730125,2.725871,3.000000
156,0.000000,2.728932,2.722477,3.000000
157,0.000000,2.731358,2.729838,3.000000
158,0.000000,2.730885,2.728245,3.000000
159,0.000000,2.730721,2.727715,3.000000
160,0.000000,2.728197,2.720530,3.000000
161,0.000000,2.731044,2.728767,3.000000
162,0.000000,2.729792,2.724891,3.000000
163,0.000000,2.729267,2.723398,3.000000
164,0.000000,2.730320,2.726463,3.000000
165,0.000000,2.731503,2.730351,3.000000
166,0.000000,2.731281,2.729572,3.000000
167,0.000000,2.730964,2.728501,3.000000
168,0.000000,2.729134,2.723029,3.000000
169,0.000000,2.727509,2.718782,3.000000
170,0.000000,2.729074,2.722865,3.000000
171,0.000000,2.729103,2.722944,3.000000
172,0.000000,2.731002,2.728630,3.000000
173,0.000000,2.728493,2.721304,3.000000
174,0.000000,2.729388,2.723737,3.000000
175,0.000000,2.728381,2.721010,3.000000
176,0.000000,2.731336,2.729762,3.000000
177,0.000000,2.729924,2.725274,3.000000
178,0.000000,2.731328,2.729736,3.000000
179,0.000000,2.727315,2.718299,3.000000
180,0.000000,2.728816,2.722165,3.000000
181,0.000000,2.731453,2.730175,3.000000
182,0.000000,2.731521,2.730416,3.000000
183,0.000000,2.728602,2.721593,3.000000
184,0.000000,2.727585,2.718971,3.000000
185,0.000000,2.726842,2.717146,3.000000
186,0.000000,2.731635,2.730829,3.000000
187,0.000000,2.727606,2.719023,3.000000
188,0.000000,2.730090,2.725766,3.000000
189,0.000000,2.729188,2.723179,3.000000
190,0.000000,2.729446,2.723899,3.000000
191,0.000000,2.730503,2.727025,3.000000
192,0.000000,2.727384,2.718471,3.000000
193,0.000000,2.727440,2.718610,3.000000
194,0.000000,2.728292,2.720776,3.000000
195,0.000000,2.728621,2.721642,3.000000
196,0.000000,2.729407,2.723789,3.000000
197,0.000000,2.728926,2.722461,3.000000
198,0.000000,2.728205,2.720550,3.000000
199,0.000000,2.727436,2.718601,3.000000
200,0.000000,2.728409,2.721083,3.000000
201,0.000000,2.730840,2.728097,3.000000
202,0.000000,2.729653,2.724487,3.000000
203,0.000000,2.729189,2.723183,3.000000
204,0.000000,2.731468,2.730228,3.000000
205,0.000000,2.730377,2.726637,3.000000
206,0.000000,2.727978,2.719967,3.000000
207,0.000000,2.729563,2.724232,3.000000
208,0.000000,2.731466,2.730220,3.000000
209,0.000000,2.731524,2.730426,3.000000
210,0.000000,2.729524,2.724122,3.000000
211,0.000000,2.731039,2.728751,3.000000
212,0.000000,2.728189,2.720509,3.000000
213,0.000000,2.729841,2.725031,3.000000
214,0.000000,2.730327,2.726482,3.000000
215,0.000000,2.730979,2.728551,3.000000
216,0.000000,2.728126,2.720347,3.000000
217,0.000000,2.731534,2.730463,3.000000
218,0.000000,2.729282,2.723440,3.000000
219,0.000000,2.727000,2.717528,3.000000
220,0.000000,2.727323,2.718319,3.000000
221,0.000000,2.727120,2.717820,3.000000
222,0.000000,2.731555,2.730537,3.000000
223,0.000000,2.729395,2.723756,3.000000
224,0.000000,2.730836,2.728085,3.000000
225,0.000000,2.728889,2.722361,3.000000
226,0.000000,2.727571,2.718937,3.000000
227,0.000000,2.729042,2.722779,3.000000
228,0.000000,2.727141,2.717872,3.000000
229,0.000000,2.729600,2.724336,3.000000
230,0.000000,2.728966,2.722571,3.000000
231,0.000000,2.731573,2.730604,3.000000
232,0.000000,2.730363,2.726592,3.000000
233,0.000000,2.728076,2.720218,3.000000
234,0.000000,2.730200,2.726096,3.000000
235,0.000000,2.727292,2.718244,3.000000
236,0.000000,2.729052,2.722806,3.000000
237,0.000000,2.730019,2.725555,3.000000
238,0.000000,2.728247,2.720660,3.000000
239,0.000000,2.729701,2.724626,3.000000
240,0.000000,2.730951,2.728461,3.000000
241,0.000000,2.729523,2.724117,3.000000
242,0.000000,2.729246,2.723340,3.000000
243,0.000000,2.728303,2.720806,3.000000
244,0.000000,2.731080,2.728890,3.000000
245,0.000000,2.728020,2.720073,3.000000
246,0.000000,2.731390,2.729950,3.000000
247,0.000000,2.731347,2.729802,3.000000
248,0.000000,2.728449,2.721188,3.000000
249,0.000000,2.731403,2.729998,3.000000
250,0.000000,2.729003,2.722670,3.000000
251,0.000000,2.731316,2.729691,3.000000
252,0.000000,2.726906,2.717301,3.000000
253,0.000000,2.730539,2.727138,3.000000
254,0.000000,2.730247,2.726240,3.000000
255,0.000000,2.730276,2.726327,3.000000
256,0.000000,2.731636,2.730834,3.000000
257,0.000000,2.729655,2.724494,3.000000
258,0.000000,2.729503,2.724060,3.000000
259,0.000000,2.729280,2.723436,3.000000
260,0.000000,2.729581,2.724283,3.000000
261,0.000000,2.729705,2.724639,3.000000
262,0.000000,2.731214,2.729341,3.000000
263,0.000000,2.731466,2.730221,3.000000
264,0.000000,2.728344,2.720913,3.000000
265,0.000000,2.729180,2.723158,3.000000
266,0.000000,2.731472,2.730240,3.000000
267,0.000000,2.729717,2.724673,3.000000
268,0.000000,2.727950,2.719894,3.000000
269,0.000000,2.728779,2.722064,3.000000
270,0.000000,2.731129,2.729053,3.000000
271,0.000000,2.727775,2.719450,3.000000
272,0.000000,2.729572,2.724258,3.000000
273,0.000000,2.730073,2.725718,3.000000
274,0.000000,2.730905,2.728310,3.000000
275,0.000000,2.727457,2.718652,3.000000
276,0.000000,2.728832,2.722206,3.000000
277,0.000000,2.730900,2.728293,3.000000
278,0.000000,2.728596,2.721576,3.000000
279,0.000000,2.730606,2.727349,3.000000
280,0.000000,2.727907,2.719784,3.000000
281,0.000000,2.730256,2.726268,3.000000
282,0.000000,2.727629,2.719082,3.000000
283,0.000000,2.727199,2.718014,3.000000
284,0.000000,2.729108,2.722960,3.000000
285,0.000000,2.731610,2.730737,3.000000
286,0.000000,2.727849,2.719637,3.000000
287,0.000000,2.728645,2.721706,3.000000
288,0.000000,2.730466,2.726911,3.000000
289,0.000000,2.727964,2.719930,3.000000
290,0.000000,2.729764,2.724810,3.000000
291,0.000000,2.730034,2.725600,3.000000
292,0.000000,2.729681,2.724571,3.000000
293,0.000000,2.727478,2.718704,3.000000
294,0.000000,2.727865,2.719679,3.000000
295,0.000000,2.729012,2.722694,3.000000
296,0.000000,2.730280,2.726341,3.000000
297,0.000000,2.728779,2.722064,3.000000
298,0.000000,2.727032,2.717605,3.000000
299,0.000000,2.727234,2.718100,3.000000
300,0.000000,2.731478,2.730261,3.000000
301,0.000000,2.727970,2.719946,3.000000
302,0.000000,2.727364,2.718420,3.000000
303,0.000000,2.729182,2.723163,3.000000
304,0.000000,2.728928,2.722466,3.000000
305,0.000000,2.731236,2.729415,3.000000
306,0.000000,2.728485,2.721283,3.000000
307,0.000000,2.729313,2.723527,3.000000
308,0.000000,2.731130,2.729056,3.000000
309,0.000000,2.729369,2.723684,3.000000
310,0.000000,2.728381,2.721008,3.000000
311,0.000000,2.727473,2.718691,3.000000
312,0.000000,2.730370,2.726616,3.000000
313,0.000000,2.730222,2.726163,3.000000
314,0.000000,2.731345,2.729793,3.000000
315,0.000000,2.730520,2.727079,3.000000
316,0.000000,2.728259,2.720692,3.000000
317,0.000000,2.727200,2.718017,3.000000
318,0.000000,2.729329,2.723570,3.000000
319,0.000000,2.728903,2.722398,3.000000
320,0.000000,2.730608,2.727354,3.000000
321,0.000000,2.730966,2.728509,3.000000
322,0.000000,2.730796,2.727956,3.000000
323,0.000000,2.729043,2.722780,3.000000
324,0.000000,2.730682,2.727589,3.000000
325,0.000000,2.731468,2.730227,3.000000
326,0.000000,2.729126,2.723008,3.000000
327,0.000000,2.731390,2.729952,3.000000
328,0.000000,2.727771,2.719440,3.000000
329,0.000000,2.727762,2.719417,3.000000
330,0.000000,2.729095,2.722924,3.000000
331,0.000000,2.729789,2.724882,3.000000
332,0.000000,2.731035,2.728736,3.000000
333,0.000000,2.727768,2.719433,3.000000
334,0.000000,2.730589,2.727296,3.000000
335,0.000000,2.728711,2.721882,3.000000
336,0.000000,2.729906,2.725224,3.000000
337,0.000000,2.729219,2.723265,3.000000
338,0.000000,2.727544,2.718870,3.000000
339,0.000000,2.727320,2.718312,3.000000
340,0.000000,2.727502,2.718764,3.000000
341,0.000000,2.726942,2.717387,3.000000
342,0.000000,2.729721,2.724685,3.000000
343,0.000000,2.728570,2.721508,3.000000
344,0.000000,2.731318,2.729701,3.000000
345,0.000000,2.729941,2.725326,3.000000
346,0.000000,2.729129,2.723017,3.000000
347,0.000000,2.731213,2.729338,3.000000
348,0.000000,2.730594,2.727312,3.000000
349,0.000000,2.731292,2.729611,3.000000
350,0.000000,2.731024,2.728702,3.000000
351,0.000000,2.729068,2.722848,3.000000
352,0.000000,2.731277,2.729559,3.000000
353,0.000000,2.729621,2.724396,3.000000
354,0.000000,2.729010,2.722690,3.000000
355,0.000000,2.729998,2.725493,3.000000
356,0.000000,2.731309,2.729669,3.000000
357,0.000000,2.728698,2.721848,3.000000
358,0.000000,2.730528,2.727103,3.000000
359,0.000000,2.730149,2.725943,3.000000
360,0.000000,2.731278,2.729560,3.000000
361,0.000000,2.730238,2.726212,3.000000
362,0.000000,2.727212,2.718046,3.000000
363,0.000000,2.730224,2.726170,3.000000
364,0.000000,2.728774,2.722050,3.000000
365,0.000000,2.729454,2.723922,3.000000
366,0.000000,2.728706,2.721869,3.000000
367,0.000000,2.730245,2.726234,3.000000
368,0.000000,2.731250,2.729465,3.000000
369,0.000000,2.731363,2.729855,3.000000
370,0.000000,2.727927,2.719835,3.000000
371,0.000000,2.727722,2.719316,3.000000
372,0.000000,2.727403,2.718518,3.000000
373,0.000000,2.726910,2.717310,3.000000
374,0.000000,2.729093,2.722918,3.000000
375,0.000000,2.730047,2.725639,3.000000
376,0.000000,2.729591,2.724312,3.000000
377,0.000000,2.730160,2.725977,3.000000
378,0.000000,2.727396,2.718500,3.000000
379,0.000000,2.727046,2.717640,3.000000
380,0.000000,2.728075,2.720216,3.000000
381,0.000000,2.727027,2.717593,3.000000
382,0.000000,2.731419,2.730052,3.000000
383,0.000000,2.729772,2.724833,3.000000
384,0.000000,2.729683,2.724574,3.000000
385,0.000000,2.731149,2.729121,3.000000
386,0.000000,2.730179,2.726034,3.000000
387,0.000000,2.729173,2.723138,3.000000
388,0.000000,2.729607,2.724357,3.000000
389,0.000000,2.729344,2.723614,3.000000
390,0.000000,2.727612,2.719039,3.000000
391,0.000000,2.730922,2.728363,3.000000
392,0.000000,2.730382,2.726653,3.000000
393,0.000000,2.730500,2.727017,3.000000
394,0.000000,2.728482,2.721275,3.000000
395,0.000000,2.728579,2.721532,3.000000
396,0.000000,2.728466,2.721232,3.000000
397,0.000000,2.730743,2.727784,3.000000
398,0.000000,2.728874,2.722321,3.000000
399,0.000000,2.728851,2.722259,3.000000
400,0.000000,2.729019,2.722713,3.000000
401,0.000000,2.730315,2.726445,3.000000
402,0.000000,2.729067,2.722846,3.000000
403,0.000000,2.731115,2.729006,3.000000
404,0.000000,2.731100,2.728956,3.000000
405,0.000000,2.731528,2.730442,3.000000
406,0.000000,2.728837,2.722221,3.000000
407,0.000000,2.726907,2.717302,3.000000
408,0.000000,2.729318,2.723542,3.000000
409,0.000000,2.729538,2.724162,3.000000
410,0.000000,2.726910,2.717310,3.000000
411,0.000000,2.730749,2.727804,3.000000
412,0.000000,2.728658,2.721742,3.000000
413,0.000000,2.727239,2.718112,3.000000
414,0.000000,2.727558,2.718903,3.000000
415,0.000000,2.729831,2.725002,3.000000
416,0.000000,2.731275,2.729550,3.000000
417,0.000000,2.730498,2.727010,3.000000
418,0.000000,2.728509,2.721346,3.000000
419,0.000000,2.728503,2.721329,3.000000
420,0.000000,2.730047,2.725638,3.000000
421,0.000000,2.727033,2.717609,3.000000
422,0.000000,2.727569,2.718931,3.000000
423,0.000000,2.730900,2.728292,3.000000
424,0.000000,2.730106,2.725815,3.000000
425,0.000000,2.731618,2.730767,3.000000
426,0.000000,2.730298,2.726395,3.000000
427,0.000000,2.728081,2.720230,3.000000
428,0.000000,2.731175,2.729210,3.000000
429,0.000000,2.731345,2.729793,3.000000
430,0.000000,2.728923,2.722453,3.000000
431,0.000000,2.730739,2.727773,3.000000
432,0.000000,2.727486,2.718724,3.000000
433,0.000000,2.730623,2.727404,3.000000
434,0.000000,2.728320,2.720850,3.000000
435,0.000000,2.729209,2.723237,3.000000
436,0.000000,2.727490,2.718735,3.000000
437,0.000000,2.727992,2.720001,3.000000
438,0.000000,2.730302,2.726407,3.000000
439,0.000000,2.727577,2.718951,3.000000
440,0.000000,2.731589,2.730661,3.000000
441,0.000000,2.727190,2.717992,3.000000
442,0.000000,2.731542,2.730490,3.000000
443,0.000000,2.731206,2.729315,3.000000
444,0.000000,2.727200,2.718016,3.000000
445,0.000000,2.727064,2.717684,3.000000
446,0.000000,2.729747,2.724759,3.000000
447,0.000000,2.727269,2.718187,3.000000
448,0.000000,2.730878,2.728222,3.000000
449,0.000000,2.729605,2.724351,3.000000
450,0.000000,2.729383,2.723722,3.000000
451,0.000000,2.729708,2.724647,3.000000
452,0.000000,2.728303,2.720805,3.000000
453,0.000000,2.727854,2.719651,3.000000
454,0.000000,2.731383,2.729928,3.000000
455,0.000000,2.728349,2.720926,3.000000
456,0.000000,2.727040,2.717626,3.000000
457,0.000000,2.730299,2.726398,3.000000
458,0.000000,2.728312,2.720829,3.000000
459,0.000000,2.728077,2.720221,3.000000
460,0.000000,2.730005,2.725514,3.000000
461,0.000000,2.729150,2.723075,3.000000
462,0.000000,2.728586,2.721550,3.000000
463,0.000000,2.731356,2.729834,3.000000
464,0.000000,2.730623,2.727402,3.000000
465,0.000000,2.731351,2.729816,3.000000
466,0.000000,2.730095,2.725783,3.000000
467,0.000000,2.730365,2.726601,3.000000
468,0.000000,2.727262,2.718170,3.000000
469,0.000000,2.727290,2.718238,3.000000
470,0.000000,2.729884,2.725159,3.000000
471,0.000000,2.729935,2.725309,3.000000
472,0.000000,2.730459,2.726888,3.000000
473,0.000000,2.727559,2.718906,3.000000
474,0.000000,2.730636,2.727443,3.000000
475,0.000000,2.731568,2.730587,3.000000
476,0.000000,2.727598,2.719003,3.000000
477,0.000000,2.729759,2.724794,3.000000
478,0.000000,2.731595,2.730682,3.000000
479,0.000000,2.731636,2.730832,3.000000
480,0.000000,2.730555,2.727188,3.000000
481,0.000000,2.728902,2.722397,3.000000
482,0.000000,2.727891,2.719745,3.000000
483,0.000000,2.727033,2.717608,3.000000
484,0.000000,2.730437,2.726822,3.000000
485,0.000000,2.731274,2.729546,3.000000
486,0.000000,2.728306,2.720814,3.000000
487,0.000000,2.727879,2.719714,3.000000
488,0.000000,2.727297,2.718255,3.000000
489,0.000000,2.727197,2.718010,3.000000
490,0.000000,2.729374,2.723697,3.000000
491,0.000000,2.728087,2.720245,3.000000
492,0.000000,2.730229,2.726186,3.000000
493,0.000000,2.727693,2.719243,3.000000
494,0.000000,2.731337,2.729764,3.000000
495,0.000000,2.731459,2.730193,3.000000
496,0.000000,2.731209,2.729325,3.000000
497,0.000000,2.731060,2.728821,3.000000
498,0.000000,2.730421,2.726773,3.000000
499,0.000000,2.730312,2.726436,3.000000
500,0.000000,2.729622,2.724400,3.000000
501,0.000000,2.731526,2.730435,3.000000
502,0.000000,2.731630,2.730811,3.000000
503,0.000000,2.727537,2.718853,3.000000
504,0.000000,2.727129,2.717842,3.000000
505,0.000000,2.728371,2.720982,3.000000
506,0.000000,2.728743,2.721968,3.000000
507,0.000000,2.727365,2.718424,3.000000
508,0.000000,2.730939,2.728421,3.000000
509,0.000000,2.731209,2.729326,3.000000
510,0.000000,2.728076,2.720216,3.000000
511,0.000000,2.728105,2.720293,3.000000
512,0.000000,2.731498,2.730334,3.000000
513,0.000000,2.726855,2.717176,3.000000
514,0.000000,2.729745,2.724755,3.000000
515,0.000000,2.731316,2.729691,3.000000
516,0.000000,2.729489,2.724022,3.000000
517,0.000000,2.726854,2.717173,3.000000
518,0.000000,2.728449,2.721188,3.000000
519,0.000000,2.728307,2.720816,3.000000
520,0.000000,2.728522,2.721380,3.000000
521,0.000000,2.730157,2.725968,3.000000
522,0.000000,2.727685,2.719223,3.000000
523,0.000000,2.731478,2.730260,3.000000
524,0.000000,2.730769,2.727869,3.000000
525,0.000000,2.729177,2.723149,3.000000
526,0.000000,2.730293,2.726379,3.000000
527,0.000000,2.728932,2.722477,3.000000
528,0.000000,2.729832,2.725007,3.000000
529,0.000000,2.730113,2.725835,3.000000
530,0.000000,2.729735,2.724724,3.000000
531,0.000000,2.727591,2.718987,3.000000
532,0.000000,2.731151,2.729129,3.000000
533,0.000000,2.731627,2.730800,3.000000
534,0.000000,2.728776,2.722057,3.000000
535,0.000000,2.728812,2.722154,3.000000
536,0.000000,2.731261,2.729503,3.000000
537,0.000000,2.731203,2.729303,3.000000
538,0.000000,2.730786,2.727924,3.000000
539,0.000000,2.728686,2.721816,3.000000
540,0.000000,2.727215,2.718053,3.000000
541,0.000000,2.728542,2.721432,3.000000
542,0.000000,2.730830,2.728066,3.000000
543,0.000000,2.731467,2.730221,3.000000
544,0.000000,2.727941,2.719871,3.000000
545,0.000000,2.728088,2.720249,3.000000
546,0.000000,2.728017,2.720067,3.000000
547,0.000000,2.729414,2.723810,3.000000
548,0.000000,2.730552,2.727180,3.000000
549,0.000000,2.729068,2.722849,3.000000
550,0.000000,2.729074,2.722866,3.000000
551,0.000000,2.727338,2.718357,3.000000
552,0.000000,2.731261,2.729502,3.000000
553,0.000000,2.730917,2.728349,3.000000
554,0.000000,2.731387,2.729940,3.000000
555,0.000000,2.731624,2.730789,3.000000
556,0.000000,2.728118,2.720326,3.000000
557,0.000000,2.729834,2.725012,3.000000
558,0.000000,2.729294,2.723473,3.000000
559,0.000000,2.729895,2.725191,3.000000
560,0.000000,2.730282,2.726345,3.000000
561,0.000000,2.726860,2.717188,3.000000
562,0.000000,2.730572,2.727241,3.000000
563,0.000000,2.730542,2.727148,3.000000
564,0.000000,2.729969,2.725408,3.000000
565,0.000000,2.728900,2.722391,3.000000
566,0.000000,2.730455,2.726877,3.000000
567,0.000000,2.731165,2.729175,3.000000
568,0.000000,2.730988,2.728582,3.000000
569,0.000000,2.730379,2.726644,3.000000
570,0.000000,2.728063,2.720184,3.000000
571,0.000000,2.729109,2.722960,3.000000
572,0.000000,2.730373,2.726624,3.000000
573,0.000000,2.731615,2.730755,3.000000
574,0.000000,2.730410,2.726737,3.000000
575,0.000000,2.728045,2.720138,3.000000
576,0.000000,2.730173,2.726015,3.000000
577,0.000000,2.728773,2.722049,3.000000
578,0.000000,2.730036,2.725606,3.000000
579,0.000000,2.730710,2.727679,3.000000
580,0.000000,2.728218,2.720585,3.000000
581,0.000000,2.726891,2.717264,3.000000
582,0.000000,2.729077,2.722874,3.000000
583,0.000000,2.727582,2.718965,3.000000
584,0.000000,2.727206,2.718032,3.000000
585,0.000000,2.728513,2.721357,3.000000
586,0.000000,2.728120,2.720331,3.000000
587,0.000000,2.728453,2.721199,3.000000
588,0.000000,2.731003,2.728630,3.000000
589,0.000000,2.730108,2.725822,3.000000
590,0.000000,2.729189,2.723181,3.000000
591,0.000000,2.730658,2.727514,3.000000
592,0.000000,2.729814,2.724955,3.000000
593,0.000000,2.727218,2.718062,3.000000
594,0.000000,2.727456,2.718650,3.000000
595,0.000000,2.727595,2.718996,3.000000
596,0.000000,2.731543,2.730496,3.000000
597,0.000000,2.730472,2.726930,3.000000
598,0.000000,2.728324,2.720860,3.000000
599,0.000000,2.730220,2.726158,3.000000
600,0.000000,2.728534,2.721413,3.000000
601,0.000000,2.727323,2.718321,3.000000
602,0.000000,2.731389,2.729947,3.000000
603,0.000000,2.731663,2.730931,3.000000
604,0.000000,2.730671,2.727556,3.000000
605,0.000000,2.727658,2.719156,3.000000
606,0.000000,2.727151,2.717896,3.000000
607,0.000000,2.727446,2.718625,3.000000
608,0.000000,2.727243,2.718123,3.000000
609,0.000000,2.727982,2.719976,3.000000
610,0.000000,2.728074,2.720213,3.000000
611,0.000000,2.727785,2.719476,3.000000
612,0.000000,2.727072,2.717705,3.000000
613,0.000000,2.729275,2.723420,3.000000
614,0.000000,2.730405,2.726722,3.000000
615,0.000000,2.726957,2.717423,3.000000
616,0.000000,2.731639,2.730843,3.000000
617,0.000000,2.730373,2.726625,3.000000
618,0.000000,2.728295,2.720784,3.000000
619,0.000000,2.730206,2.726115,3.000000
620,0.000000,2.729001,2.722666,3.000000
621,0.000000,2.727137,2.717862,3.000000
622,0.000000,2.731149,2.729120,3.000000
623,0.000000,2.730615,2.727376,3.000000
624,0.000000,2.727888,2.719738,3.000000
625,0.000000,2.728069,2.720200,3.000000
626,0.000000,2.731260,2.729500,3.000000
627,0.000000,2.731353,2.729820,3.000000
628,0.000000,2.730005,2.725514,3.000000
629,0.000000,2.729096,2.722925,3.000000
630,0.000000,2.730406,2.726726,3.000000
631,0.000000,2.729859,2.725085,3.000000
632,0.000000,2.728085,2.720241,3.000000
633,0.000000,2.728481,2.721272,3.000000
634,0.000000,2.728962,2.722558,3.000000
