training_data_52,40.13276979796878,20.27962900459567,8.031608681283528,16.798678822390986,2.6043157602994915,8.898858028506563,13.685584481137532,1.7975260582231631,15.04487754701427,20.062988935749672,10.229172991879082,3.5339113642129845,7.281832859083122,1.2510625666450401,4.6237261142410375,6.11420291436888,0.9443613307392317,6.597215582201441,1.0,0.996227,1.0,0.991928,0.999936,0.986156,0.991947,1.0,0.984731
training_data_53,42.20033876304856,20.833634193339208,8.069889196031596,17.22353011339563,2.6742701983727337,8.895232315812873,13.213924141091285,1.782879208305767,14.651054470852857,20.331566087034595,10.12982276137539,3.5329703423260073,8.14092981515344,1.5793250168866195,4.010844641615815,5.901788848201485,0.8808997932698289,7.246614791459536,1.0,0.996102,1.0,0.991767,0.999875,0.986109,0.991843,1.0,0.984608
training_data_54,41.08923219288688,21.04231016709247,7.789193537904813,16.64134251798031,2.6446843971313783,8.817286272925157,13.594320007293852,1.8361151280394592,15.009060916573752,22.3893794141029,9.542360397690468,3.9245771523649435,7.862003876668108,1.1440855227789477,4.751630827524985,6.256136502505826,0.9205599622595154,6.867168188468148,1.0,0.99632,1.0,0.991751,0.999955,0.985946,0.991768,1.0,0.984548
training_data_55,39.924952979905186,20.183292590579462,7.848837524692653,17.027329625787374,2.7164806050724923,8.812237070770005,13.370947836660196,1.8428639786468242,15.391712815496884,20.435839393197444,9.894556498417545,3.577901712935225,8.599946642192023,1.4691408514456625,5.240659441182986,6.20848964041603,0.978583965242504,7.742485263978489,1.0,0.996377,1.0,0.991459,0.999894,0.985523,0.991407,1.0,0.984175
training_data_56,41.422037436141494,20.917250535701804,7.888895826915105,16.968612561986337,2.6735754447291264,8.996236157309864,13.44268954937115,1.895462534487081,14.611862744458458,18.0435356307391,10.602736542884694,4.247712562686913,8.15569364608455,1.0051852937277614,3.937016094128624,7.594686462784924,0.8951413310556376,5.027886195051293,1.0,0.996017,1.0,0.991826,0.99998,0.986237,0.992008,1.0,0.984783
training_data_57,40.9853570040545,20.04007774460056,7.982026257790592,16.808560834376085,2.650377257785579,8.772552343761985,13.546006890402369,1.8098985125857243,14.656376297376589,21.162643650753658,9.313170654425958,3.9278817743285583,7.935289779147078,1.3564619685375738,4.548925293722715,7.116658269185881,0.9232075533042324,8.504150718893635,1.0,0.996433,1.0,0.991573,0.999916,0.985576,0.991066,1.0,0.983838
training_data_58,42.988725369487554,20.47288919717096,8.086544508351402,16.63882103177852,2.581181311715838,9.353218725293424,13.81842651519973,1.852371404944398,14.418050351584014,15.423636553841419,9.221919082479188,4.308348287851202,9.091162896141897,1.1574315674535527,4.421735292214121,6.155540172426678,0.8285726165140532,7.30001435329763,1.0,0.996252,1.0,0.991511,0.999954,0.985801,0.99163,1.0,0.984418
training_data_59,40.7415283833899,20.70572800137376,7.58711287609362,17.356064078458402,2.615127098140958,9.108380485708079,13.601464487189093,1.892322350618487,14.695924269789483,20.67202223313245,10.730386091297705,3.831659679332146,8.729443777629022,1.1430620307327601,4.259083314223523,6.340966683899651,0.9416935264877117,7.476032217439191,1.0,0.995731,1.0,0.991577,0.999956,0.985851,0.991577,1.0,0.984355
training_data_60,40.66700338337781,20.129706319690815,8.048838560093454,16.479200356061895,2.716101765990512,9.06862246792049,13.55953856395679,1.8745415127451044,14.613423631195076,21.276156403720105,9.814344345722562,3.5902349599201453,7.441710857888278,1.1278864385859626,4.126010088134777,6.672684986521261,0.8822611731118668,7.058889279213011,1.0,0.996376,1.0,0.991884,0.999957,0.986113,0.99171,1.0,0.984488
training_data_61,39.95706662134382,20.89661347568058,8.13298901976983,16.52607901428141,2.6714957048193853,8.825887355484628,13.422631277699145,1.811831044636076,15.062480902741868,22.7953270014666,13.158125244587769,4.286685494863072,8.047590228166891,1.222574023166139,4.289818789249212,5.860512467338997,0.7809639773696602,7.17187532793795,1.0,0.995151,1.0,0.991786,0.99994,0.986091,0.991854,1.0,0.984627
training_data_62,40.87176119508303,21.2205182518977,7.981179496853139,16.881368000523608,2.578392236059832,8.743864021850309,13.80266970788619,1.7643632068760469,14.848905491312134,21.084441883892126,11.482389729232981,3.9860583145564306,9.670982431419672,1.3514673568283906,4.435417203589556,6.293286178146531,0.8210547165300722,8.652655881477388,1.0,0.995672,1.0,0.991287,0.999918,0.98549,0.991169,1.0,0.983953
training_data_63,41.52292443115555,20.96811172315299,7.996346758198629,17.054348170747243,2.666382393974986,9.031858927484741,13.782026124049157,1.8442354053613712,14.713540251014734,20.068000634599393,7.086235682555566,3.273614827088949,7.7324203470714545,1.5548204030879786,4.558715088135113,5.143968103563027,0.9013327134079504,6.73079682831072,1.0,0.997091,1.0,0.99189,0.999879,0.986229,0.99216,1.0,0.98495
training_data_64,40.191858274052365,20.458211798939427,7.717881900459364,16.86658601434571,2.587526503696471,8.90864607596454,14.05276336540748,1.7893422454121999,14.840745071266168,16.743427451448657,8.283066905457588,3.1284960785301514,8.798674008790861,0.9805609743540386,3.7082225538111775,6.557583668630367,0.8113754586549703,7.411666336295682,1.0,0.996678,1.0,0.991669,0.999986,0.986066,0.991627,1.0,0.984424
training_data_65,40.24731816828803,19.982882557543235,7.98546943790767,16.510590134865964,2.7549101678602157,8.987323761651794,13.48473333143614,1.8345143329588802,14.937482496849587,20.865860413300773,9.845499193329607,4.133637846273223,9.179592103459095,1.251026334330573,5.082460762156106,6.377154985820869,0.9813158862305531,8.901712424569945,1.0,0.996155,1.0,0.991263,0.999933,0.985261,0.991003,1.0,0.983773
training_data_66,41.21822493507983,20.082788094821574,8.034987629000064,17.45012356886108,2.716084683581697,8.956379172069736,13.34685227366912,1.7987410461940356,14.480412852517208,19.356907274944593,10.1994013001347,4.327034156180904,8.163365043796396,1.3035793015565345,3.6133503944020107,6.094843837891151,0.8874556802139394,9.112498798895285,1.0,0.996202,1.0,0.991677,0.999924,0.985914,0.991307,1.0,0.984074
training_data_67,42.520757254928036,20.98996029568971,7.774629240320678,17.219499370325142,2.720405678932446,9.084775206490175,14.117041168222892,1.8292652746590576,14.887377824859717,20.618391312925596,9.31756494322263,3.5645102596731224,8.345663334001392,1.433023991244637,4.088642255272879,7.429126564195989,0.9627427158541735,6.565250778794516,1.0,0.99636,1.0,0.991706,0.999901,0.985997,0.991591,1.0,0.984389
training_data_68,41.568888432354896,20.28252640453701,7.874749321373745,16.455656074989008,2.724163090870425,9.257398830084473,13.694587441036637,1.8470773117236603,14.67152665121677,21.482068770230168,11.572538529492265,3.43763838437783,8.443219234866255,1.4544439611774063,4.061517945335995,5.887442388500131,0.9846468383651944,6.682127347150323,1.0,0.99557,1.0,0.991774,0.999897,0.986183,0.991991,1.0,0.984776
training_data_69,42.766039448109495,19.98654945135574,8.215666229521256,16.816666792372338,2.650354079724865,8.970882901898587,13.689356869514171,1.853735742993398,14.892850846075767,19.738383947630997,8.415380302710027,4.254243079491875,8.159575330595375,1.3257943326823258,4.989849886453554,6.701433243436634,0.9250606142837984,8.042762125205918,1.0,0.996634,1.0,0.991536,0.999922,0.985549,0.991241,1.0,0.98402
training_data_70,41.448805839436496,21.34958611805184,8.101092151385433,17.004594027366522,2.770665436576166,8.913892526851022,14.087025346762696,1.8530070010224133,15.15676880381276,18.65922390990574,9.564222178299538,3.9477907275291195,6.642916615756319,1.4246817454170744,4.74253362990442,5.592715981942567,0.9586368987343737,6.725742977707479,1.0,0.996419,1.0,0.992093,0.999901,0.986311,0.992091,1.0,0.984892
